tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
RT @sekartweets: Superstar @rajinikanth donated Rs 15 lakhs to #KeralaFloodRelief fund ὄFὄF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"The devastation in flood-hit Kerala, its worst natural calamity in almost a century, has got everybody’s attention. But no one is talking about Assam, a state that faces the fury of floods year after year.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Relief materials, includes rice, dhal, sugar, wheat flour, clothes, Bed sheets, Milk Powder, Napkins etc.. has reached KLὤF#Thalapathy @actorvijay #Thalapathy Sending VMI Volunteers Too to take of all activities ὠE #KeralaFloodRelief @RIAZtheboss @BussyAnand @Jagadishbliss",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala Floods Worse Than 1924 Deluge, Says 100-Year-Old Bishop  #KeralaFloods #KeralaFloodRelief #KeralaReliefRowTwist",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#OdishaFireServices personnel boarding special aircraft to fulfil their mission to assist in rescue operations in #keralafloods.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
flood affected kerala facing rat fever 12 Dead Since August 1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kind attention of all Importers, Exporters, Customs Brokers, Stake Holders and Public including Charitable and Voluntary Organization, Custom House ,Cochin has enabled provisions of Customs for the purpose of relief and rehabilitation of People affected by flood in Kerala.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala Flood has shown mankind that there is no meaning in dividing people in the name of Religion and richness.Manthir,Masjid and Church accommodated their religious enemies and prayers became same .How beautiful was it",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Done! Hope the money reaches the affected and needy! God bless Kerala!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Indian Pharmaceutical Industry continues to step up in aid of the people of Kerala. #IntasPharma joins @CiplaFoundation @Cipla_Global in donating urgently required critical medicines to the Govt of Kerala. Gratitude! #KeralaFloods @CarDroidusMax @varughese4 @chief_tribal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala Floods: arguments are going on-Gov agencies said the cause of flood due to heavy rain. many experts, scientists and reputed agencies are confirmed the flood has happened due to simultaneous opening of about 23 dams with out any thinking of consequence, Which is correct?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mullaperiyar dam waters had no role in Kerala floods: CWC #KeralaFloods Read more at:,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@narendramodi government blocks UAEs and UNs help towards #KeralaFloods but foreign donations are acceptable to all political parties and guys like #VijayMaliya #NiravModi etc flew to foreign country after looting our money. Is this @BJP4Indias #AcheDin ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@BillGates #StandWithKerala #KeralaFloods #KeralaFloodRelief sir your kind attention to kerala more than 0.6 million people are in rescue camps flood almost destroyed kerala a state in India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @ambaninitaa: 7.5 lakh pieces of apparel &amp; 1.5 lakh footwear have been distributed to the flood-affected. /2 #KeralaFloods #RFForKerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"I have received such heartbreaking news about the flood in Kerala in India that has already killed more than 300 people. A fellow mutual informed me about this. I send my condolences to those affected and send my upmost hope that everyone will be safe. Please, stay strong.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hella prays for Kerala to rise again. This Onam, lets stand with our brothers and sisters in this hour of need and do our bit by contributing towards the CM relief fund. To donate, visit:  #KeralaFloods #Onam",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"#KeralaFloods2018 | The NCP announced financial aid of Rs 1 crore for flood-ravaged Kerala, apart from medicines and other relief materials. Follow for updates.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rescue workers are risking their lives to save some of the thousands of animals left behind as relentless monsoon floods continue to ravage southern India. #KeralaFloodRelief #KeralaFloodRescue #SaveAnimals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@Komoriindia extends support its print customers in flood-hit Kerala A once-in-a-century rain in Kerala, which killed over 350 people and displaced 1.3 million people across the state, has also hit the print and packaging businesses. Read more:",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
. @RahulGandhi visits #KeralaFloodRelief camps. #RebuildingKerala. @INCIndia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Please dont use Sodium Polyacrylate to remove dirt water. Kindly visit  for authentic advices. #KeralaFloods #KeralaFloodRelief #KeralaFloods2018 #Kerala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @DilliDurAst: Flood-battered Kerala reports 50 deaths in a fortnight due to communicable diseases,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Indian state of #Kerala is under flood, leaving behind hundreds of dead, thousands of displaced people and a severe food and drug shortage. . donations through SMS:  Donations through website:  . #UAESupportsKerala",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Need Assistance @jtimberlake, as the flood in Kerala,India is uncontrollable and a lot of relief fund is needed to recover this disaster. Kindly share this tweet to International Medias. #KeralaNeedsHelp #KeralaFloods #KeralaSOS Donate here-",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Update #KeralaFloodRelief Efforts: The armed forces have deployed multiple fixed winged air crafts and helicopters to rescue and aid those affected by #KeralaFloods Below table shows the number &amp; duration of sorties and the lives saved as a result. @nsitharaman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
.@indiannavy To Undertake #Restoration Work In 2 Flood-hit Kerala Villages  #KeralaFloods #KeralaFloodsRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Priorities of the boy Narendras government : ◙ ₹100cr for #KeralaFloods that has displaced millions of lives and killed hundreds ◙ ₹400cr for making a Hindi an official language at UN.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
#EidMubarak to all those who are celebrating it today. Lets pray for peace and communal harmony in our country and dont forget to forget to pray for Kerala flood victims as well. May Allah bless us all. #EidAlAdha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Floods are a state of mind! Hence hes leaving with escape velocity of Jupiter! #KeralaFloods #KeralaFloodRelief #BloodlessEid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tdy was our 1st anniversary. We delivered a kit of essential items to 100 homes affected by #KeralaFloods including our staff and neighbours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Indian students at the Universal College of Learning raised $1140 for those affected by the #KeralaFloods through a fundraising lunch. Proceeds will be donated to the Indian High Commission in #Wellington to help with relief efforts.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaFloods: 41 teams of NDRF are deployed in Kerala to assist state administration in rescue, relief and rehabilitation work and to respond in any eventuality. Today, NDRF teams deployed in districts Idukki, Kottayam and Pathanamthtitta evacuated 122 persons to safer places",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@pewdiepie @Honorglobal @HonorGermany Heres a picture of us working #CrazyFast at a flood relief camp in my district. Honor has offered free service on water logged phones for people affected by Kerala floods. Thank you. ❤️ #Respect #RebuildKerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CRPF medical teams continues to provide medical assistance to victims of #KeralaFloods. The teams consisting of Doctors and paramedic staff are visiting various camps and providing necessary treatment to needy. #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala floods LIVE Updates: Death toll over 350, 11 districts on red alert #KeralaFloods #Kerala @CMOKerala",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shah Rukhs Meer Foundation contributes towards Kerala relief fund #bollywood #KeralaFloodRelief #SRK Read more:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Pakistans PM @ImranKhanPTI tweets on #KeralaFloods. Says, We send our prayers and best wishes to those who have been devastated by the floods in Kerala.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thank you @iamsrk for donating ₹5cr towards #KeralaFloods #KeralaFloodRelief Request our other industrialists to donate generously to CM Relief Fund.  Cc @TataCompanies @TataMotors @RNTata2000 @aamir_khan @MahindraRise @anandmahindra @tvsmotorcompany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Congress President @RahulGandhi arrives at Trivandrum airport. He will be visiting flood-hit regions in Kerala including Chengannur, Alappuzha and Angamaly later today. #KeralaFloods Picture Credits: ANI",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#KeralaReliefFund I did my partὄDἿBὄDἿB I request u all to donate wiselyὤFἿBὤFἿB Our thoughts and prayers are with them,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kerala After Floods.. Stay safe and share with your fellow friends.. #KeralaFloodRelief #StandWithKerala #staysafe #keralahealth @NASSCOMfdn @MyKartavya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kerala needs our help. Vaconians are ready to do their bit by contributing to Kerala CM’s Fund. It is the time we all work towards bringing a difference in the lives of people in Kerala. #Kerala #KeralaFloods #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kerala did not send a single rupee as aid to Uttarakhand though both were in UPA rule. KERALA DID DONATE 5 crores for Pakistan flood aid. UK despite being under BJP now send Rs 5 crores to Kerala. Thats how communism works in India. Much maligned Hindu terrorists to rescue.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Dear Friends, Please share these numbers to maximum groups for #rescue mission for isolated people in #Kerala #KeralFloods 94465 68222 #ARMY RESCUE TEAM WATSAAP (MESSAGE YOUR LOCATION ) 8281292702 #HELICOPTER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Inspiring: Dr AP Sreekumar, an #environmentalist, installed a rooftop #solarpowerplant at his home in Chengannur, Kerala. Many families took shelter in his house during #floodcrisis to charge their phone batteries &amp; stayed connected. #KeralaFlood .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
There is a widespread roumers and confusion about the $ 100 Million #UAE aid to Kerala.Even @CMOKerala has acknowledged it .Can any one clarify as there is a roumer that #UAE never offered such help for #keralafloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Along with Speaker of Lok Sabha, Smt. Sumitra Mahajan, jointly appealing the Members of Parliament (both RS &amp; LS) to generously contribute from their MPLADS funds for relief &amp; rehabilitation works in flood affected Kerala, in New Delhi today. #KeralaFloodRelief @S_MahajanLS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I absolutely endorse his thoughts. Had tweeted earlier too. Donate to #KeralafloodRelief instead of offering an animal sacrifice. Im doing it too,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@therushilsingh @lawexamtimes @Swamy39 You can have natures number in kerala, during flood, well it doesnt simply respond. You talk about animals consent? Which animal asks to be killed for Halal or bali? But they are killed against their will and pretty much every non vegetarian enjoys it.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@Jikkuvarghese The unprecedntd floods hs brght out d best in each1 of us- empathy, kindness, love, integrity, courage, compassion self sacrifice. When this is all over n done with, from nothingness a stronger, powerful, resilient, optimistic Kerala will emerge. #KeralaFloods #WeshallOvercome",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ooh Laxmi Frnd from Kerala ..hws d situation NW ..not only our pray whole world wide praying for Kerala ..☹️pl tc though U bit away ..still V R in tat same mindset Asin Chennai V hv faced twice Tsunami n flood ..non should face such calamity..My Pray too far I n Kerala pplὤF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Catch us live at Manhattan Bar Exchange on 31st August 2018, 7.30pm onwards! We are doing our bit through this concert to raise funds for flood relief in Kerala &amp; Kodagu. It’s a long",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"A refusal to accept foreign aid has been the norm (right?) for India since the 2004 Tsunami. For calamities thereafter same has been the stand. So, to say that the Modi govt is singling out Kerala is unfair. #KeralaFloodRelief #StandWithKerala",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ἲ7️ὁ8 Facts on Kerala Floods: A Natural Calamity or A Man-made Disaster? By @mythun . #KeralaFloods2018 #KeralaFloods #Kerala #KeralaReliefFund #ManMadeDisaster #DisasterPreparedness #Transfin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Kerala Floods have been devastating and as @sterlite_copper family, we lend our helping hand by sending Rs 10 lakh worth material such as groceries, clothing, medicines, sanitary napkins, drinking water etc to Pathinamthitta area of Kerala. #keralafloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Please dont circulate an Audio clip that says Kerala doesnt need any material. @ArtofLiving Volunteers on ground there say it is needed very much. Rich or poor all need food and medicines. #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"NDRF chief praises Kerala fishermen for becoming the backbone of flood rescue operations. They did a fantastic job round the clock. Came in huge numbers, escaped so many people and worked in tandem with us. Exemplary example of coordinated service! @News18Kerala #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Indian army ὤF✊#KeralaFloodRescue,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#Uttarakhand flood: Two killed, one injured in #landslide   -FinancialXpress",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@realshoaibmalik Help Kerala, Donate! #IndiaForKerala A/C Number- 67319948232 IFSC: SBIN0070028 Branch: City Branch, TVM Bank: State Bank of India #KeralaFloodRelief #KeralaSOS #KeralaRains",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @RaghuramanMenon: #KeralaFloodRelief #Kodagu please send excess food stuff to Kerala we have almost 7 lakhs of People in various Camps h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
United Arab Emirates (UAE) offered financial assistance of Rs 700 crores for #KeralaFloodRelief #HighRespect ὤFἿC @visitdubai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"In a review meeting held on Sunday evening, CM Pinarayi Vijayan instructed the officials to ensure that the relief also reaches State’s interstate migrant workers. There are thousands of migrant workers in the affected areas, many of who lack shelter &amp; food.#KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Kerala, After The Flood: Pinarayi Vijayan seeks Rs 2,600 crore special package from Centre for relief efforts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Kerala government has taken up the massive task of cleaning houses and public places filled with slush left behind by the massive deluge that claimed 231 lives, besides causing large-scale destruction. #KeralaFloods #KeralaFloodRelief",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"According to reports, the Kerala Chief Minister’s Relief Fund (CMRF) has already received Rs 713 crore after two weeks since the floods! #helpkerala #keralafloods #keraladonation #floodsinkerala #rescuemissioninkerala #donationforkerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A true true hero! Driving down all the way from HYD with three reverse osmosis trucks providing fresh water to the worst affected areas! #DivanaanuPuli! #KeralaFloodRescue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Any construction over river floodplains is vulnerable to flooding. Extreme weather events are significantly exacerbated by unsustainable development and the destruction of natural infrastructure  @SamratBasak01 @anahas8 @rajbhagatt @WRIIndia #KeralaFloods,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#Alapuzha #Kuthiyathodu urgent situation. People dead with bodies under water. Water was above 6ft yesterday. Locals saying no help arrived from anywhere yet! Please alert navy. #KeralaFloods #KeralaSOS @Forumkeralam1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Together We Will – A Campaign to Support Those Who Need Us. For details please read our blog post  #socialgood #causes #volunteer #4change #giveback #dogood #crisiscommons #philanthropy #charity #keralaflood #kerala #keralafloods #standwithkerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
We are now left with 1 ton of unusable items. Thanks to our reckless donors. This isnt Kerala specific but happens everytime a similar situation arises. Our only request is MIND YOUR DONATION! (3/3) RT so that people know what not to donate. #KeralaFloods #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kerala State Government organised a farewell thanking the Armed forces for their successful Rescue Operations during the #KeralaFloods Donate:   #InspiringStories @MyKartavya @NASSCOMfdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala Floods – Humbled by unsung heroes, say rescue officers  #keralafloods #KeralaFloodRescue #indianairforce #rebuildkerala #standwithkerala",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#BIGNEWS: Operations resumed today at #KochiAirport that was closed due to flooding of the airport. #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @MoviePlanet8: #KeralaFloods Rescue Of A 2 Month Old Baby ❤️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
We should contribute whatever possible we can to rebuild the lives of the flood affected people in Kerala. It is heartbreaking to see people suffering. Please share and do your bit! #KeralaFoods,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Our @PMOIndia has assured houses under PM Awas Yojna to all Keralaites whos houses have been destroyed in #KeralaFloods Now Commies can curse Modi from comfort of the houses provided by Modi, enjoying the food provided by Modi, getting medical assistance provided by Modi",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What if every Tamilian contributes 100 Rs. for Kerala flood relief fund? Will this be suitable for them? For my family I will take care of every members . Is it feasible somehow? Experts advise pls. @dhanyarajendran @itisprashanth @sumanthraman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
